Release Year,IMDb Title Rating,IMDb Title Number Of Votes,Runtime (Minutes),Country Code,Season Number,Episode Number,Successful Flag
2018,6.9,37,43.0,SE,1.0,2.0,No
2018,7.1,29,,SE,1.0,7.0,Yes
2018,7.1,30,43.0,SE,1.0,6.0,Yes
2018,7.1,33,44.0,SE,1.0,3.0,Yes
2018,7.4,32,44.0,SE,1.0,4.0,Yes
2018,7.5,32,43.0,SE,1.0,5.0,Yes
2018,7.5,71,43.0,SE,2.0,1.0,Yes
2012,,,,SE,1.0,2.0,No
2012,,,,SE,1.0,6.0,No
2012,,,,SE,1.0,7.0,No
2012,,,,SE,1.0,8.0,No
2012,,,,SE,1.0,9.0,No
2012,,,,SE,1.0,10.0,No
2012,,,,SE,1.0,11.0,No
2012,,,,SE,1.0,12.0,No
2012,,,,SE,1.0,13.0,No
2012,,,,SE,1.0,3.0,No
2017,6.4,42,43.0,SE,1.0,5.0,No
2017,6.6,45,43.0,SE,1.0,6.0,No
2017,6.9,45,43.0,SE,1.0,4.0,No
2017,7.0,49,43.0,SE,1.0,2.0,Yes
2017,7.0,78,48.0,SE,1.0,1.0,Yes
2017,7.1,44,43.0,SE,1.0,3.0,Yes
2019,,,,SE,9.0,1.0,No
2021,7.1,17,43.0,SE,1.0,3.0,No
2021,7.5,15,42.0,SE,1.0,7.0,No
2021,6.7,32,44.0,SE,1.0,8.0,No
2021,7.3,41,44.0,SE,1.0,2.0,Yes
2021,7.4,31,44.0,SE,1.0,5.0,Yes
1978,7.2,5,59.0,SE,1.0,5.0,No
1978,7.8,5,59.0,SE,1.0,1.0,No
1988,,,30.0,SE,1.0,2.0,No
1988,,,45.0,SE,1.0,1.0,No
2003,,,41.0,SE,1.0,2.0,No
2004,,,43.0,SE,4.0,6.0,No
2004,,,43.0,SE,4.0,7.0,No
2004,,,43.0,SE,4.0,8.0,No
2004,,,43.0,SE,4.0,9.0,No
2004,,,43.0,SE,4.0,10.0,No
2004,,,43.0,SE,4.0,11.0,No
2004,,,43.0,SE,4.0,12.0,No
2004,,,43.0,SE,4.0,13.0,No
2004,,,44.0,SE,4.0,14.0,No
2006,4.8,7,15.0,SE,1.0,17.0,No
2006,4.8,7,15.0,SE,1.0,18.0,No
2006,5.0,8,15.0,SE,1.0,16.0,No
2006,5.3,7,15.0,SE,1.0,19.0,No
2006,5.8,7,15.0,SE,1.0,15.0,No
2006,6.0,7,15.0,SE,1.0,14.0,No
2006,6.2,6,15.0,SE,1.0,22.0,No
2006,6.2,6,15.0,SE,1.0,23.0,No
2006,6.2,6,15.0,SE,1.0,24.0,No
2006,6.2,8,15.0,SE,1.0,13.0,No
2006,6.4,8,,SE,1.0,6.0,No
2006,6.4,6,15.0,SE,1.0,21.0,No
2006,6.6,8,,SE,1.0,4.0,No
2006,6.7,8,,SE,1.0,5.0,No
2006,6.8,7,15.0,SE,1.0,20.0,No
2006,7.0,8,,SE,1.0,10.0,No
2006,7.2,9,,SE,1.0,9.0,No
2006,7.5,8,,SE,1.0,8.0,No
2006,7.6,10,,SE,1.0,7.0,No
2006,7.8,10,,SE,1.0,2.0,No
2006,7.8,10,,SE,1.0,3.0,No
2008,,,43.0,SE,1.0,12.0,No
2008,,,44.0,SE,1.0,11.0,No
2008,,,45.0,SE,2.0,1.0,No
2008,,,45.0,SE,2.0,2.0,No
2008,,,45.0,SE,2.0,3.0,No
2008,,,45.0,SE,2.0,5.0,No
2008,,,45.0,SE,2.0,6.0,No
2008,8.2,5,45.0,SE,2.0,4.0,No
2009,,,45.0,SE,2.0,9.0,No
2009,,,45.0,SE,2.0,10.0,No
2009,5.9,1332,88.0,SE,4.0,1.0,No
2009,6.4,923,93.0,SE,2.0,1.0,No
2009,6.5,1410,90.0,SE,4.0,2.0,No
2020,,,,SE,4.0,11.0,No
2021,6.8,60,43.0,SE,1.0,6.0,No
2021,6.8,52,58.0,SE,1.0,1.0,No
2021,6.9,45,60.0,SE,1.0,2.0,No
2021,7.2,27,44.0,SE,1.0,6.0,Yes
2021,7.2,29,44.0,SE,1.0,7.0,Yes
2021,7.2,35,51.0,SE,1.0,5.0,Yes
2021,7.2,36,53.0,SE,1.0,4.0,Yes
2021,7.2,41,59.0,SE,1.0,3.0,Yes
2021,7.3,33,44.0,SE,1.0,4.0,Yes
2021,7.3,37,62.0,SE,1.0,6.0,Yes
2021,7.4,202,40.0,SE,1.0,4.0,Yes
2021,7.4,221,44.0,SE,1.0,2.0,Yes
2021,7.5,36,30.0,SE,1.0,1.0,Yes
2021,7.5,212,38.0,SE,1.0,3.0,Yes
2021,7.5,32,44.0,SE,1.0,3.0,Yes
2021,7.5,125,59.0,SE,1.0,3.0,Yes
2021,7.6,107,59.0,SE,1.0,8.0,Yes
2021,7.6,114,59.0,SE,1.0,6.0,Yes
2021,7.7,246,44.0,SE,1.0,6.0,Yes
2021,7.7,109,59.0,SE,1.0,9.0,Yes
2021,7.8,224,41.0,SE,1.0,5.0,Yes
2021,7.8,124,58.0,SE,1.0,4.0,Yes
2021,7.9,110,58.0,SE,1.0,10.0,Yes
2021,8.0,133,59.0,SE,1.0,5.0,Yes
2021,8.1,135,58.0,SE,1.0,7.0,Yes
2022,7.3,316,61.0,SE,1.0,6.0,Yes
2022,7.5,330,54.0,SE,1.0,3.0,Yes
2022,7.5,309,69.0,SE,1.0,5.0,Yes
2022,7.6,330,63.0,SE,1.0,4.0,Yes
2022,7.9,16,28.0,SE,1.0,5.0,No
2022,8.0,16,29.0,SE,1.0,7.0,No
2022,8.1,17,30.0,SE,1.0,6.0,No
2022,8.2,16,29.0,SE,1.0,2.0,No
2022,8.2,16,30.0,SE,1.0,4.0,No
2022,8.4,15,33.0,SE,1.0,8.0,No
2022,8.5,16,29.0,SE,1.0,3.0,No
2017,,,,SE,1.0,2.0,No
2017,,,,SE,2.0,2.0,No
2017,,,,SE,2.0,3.0,No
2017,,,,SE,2.0,4.0,No
2017,,,,SE,2.0,5.0,No
2017,,,,SE,2.0,6.0,No
2017,,,,SE,2.0,7.0,No
2017,,,,SE,2.0,8.0,No
2017,6.4,5,,SE,2.0,1.0,No
2017,6.9,39,44.0,SE,1.0,3.0,No
2017,6.9,36,45.0,SE,1.0,4.0,No
2017,7.7,20,59.0,SE,4.0,3.0,No
2017,7.8,18,59.0,SE,4.0,2.0,No
2017,8.0,20,59.0,SE,4.0,1.0,No
2018,6.5,207,86.0,SE,6.0,2.0,No
2018,6.5,237,86.0,SE,6.0,1.0,No
2018,7.2,72,59.0,SE,1.0,2.0,Yes
2018,7.2,78,59.0,SE,1.0,1.0,Yes
2018,7.5,65,59.0,SE,1.0,3.0,Yes
1964,6.8,36,27.0,SE,1.0,3.0,No
1964,6.9,38,27.0,SE,1.0,2.0,No
1964,6.9,33,27.0,SE,1.0,9.0,No
1964,7.0,29,27.0,SE,1.0,11.0,Yes
1964,7.0,33,27.0,SE,1.0,8.0,Yes
1964,7.1,34,27.0,SE,1.0,10.0,Yes
1964,7.1,45,28.0,SE,1.0,1.0,Yes
1964,7.3,40,27.0,SE,1.0,7.0,Yes
1964,7.3,32,27.0,SE,1.0,12.0,Yes
2021,7.5,36,43.0,SE,1.0,3.0,Yes
2021,7.7,84,25.0,SE,1.0,1.0,Yes
2021,8.4,2169,50.0,SE,1.0,2.0,Yes
2021,8.6,1982,40.0,SE,1.0,3.0,Yes
2021,8.9,1988,47.0,SE,1.0,4.0,Yes
2021,9.0,1995,46.0,SE,1.0,5.0,Yes
2021,9.2,2124,43.0,SE,1.0,6.0,Yes
2022,7.1,37,45.0,SE,1.0,2.0,Yes
2022,7.2,25,45.0,SE,1.0,5.0,Yes
2022,7.2,42,45.0,SE,1.0,1.0,Yes
2003,,,44.0,SE,2.0,7.0,No
2009,,,43.0,SE,2.0,5.0,No
2009,,,43.0,SE,2.0,6.0,No
2009,6.0,6,43.0,SE,2.0,4.0,No
2009,6.2,6,43.0,SE,2.0,1.0,No
2009,6.5,6,28.0,SE,2.0,5.0,No
2009,6.5,6,42.0,SE,2.0,3.0,No
2009,6.5,726,94.0,SE,2.0,8.0,No
2009,6.7,7,42.0,SE,2.0,2.0,No
2010,5.9,707,93.0,SE,2.0,9.0,No
2010,5.9,629,97.0,SE,2.0,11.0,No
2010,6.0,696,89.0,SE,2.0,10.0,No
2010,6.5,656,90.0,SE,2.0,12.0,No
2022,7.2,180,47.0,SE,2.0,1.0,Yes
2012,,,,SE,3.0,4.0,No
2020,,,,SE,18.0,42.0,No
2020,,,,SE,18.0,43.0,No
2020,,,,SE,18.0,44.0,No
2020,,,,SE,18.0,45.0,No
2020,,,,SE,18.0,46.0,No
2020,,,,SE,18.0,47.0,No
2020,,,,SE,18.0,48.0,No
2020,,,,SE,18.0,49.0,No
2020,,,,SE,18.0,50.0,No
2020,,,,SE,18.0,51.0,No
2020,,,,SE,18.0,52.0,No
2021,,,,SE,19.0,1.0,No
2021,,,,SE,19.0,2.0,No
2021,,,,SE,19.0,3.0,No
2021,,,,SE,19.0,4.0,No
2021,,,,SE,19.0,5.0,No
2021,,,,SE,19.0,6.0,No
2021,,,,SE,19.0,7.0,No
2021,,,,SE,19.0,8.0,No
2021,,,,SE,19.0,9.0,No
2021,,,,SE,19.0,10.0,No
2021,,,,SE,19.0,11.0,No
2021,,,,SE,19.0,12.0,No
2021,,,,SE,19.0,13.0,No
2021,,,,SE,19.0,14.0,No
2021,,,,SE,19.0,15.0,No
2021,,,,SE,19.0,16.0,No
2021,,,,SE,19.0,17.0,No
2021,,,,SE,19.0,18.0,No
2021,,,,SE,19.0,19.0,No
2021,,,,SE,19.0,20.0,No
2021,,,,SE,19.0,21.0,No
2021,,,,SE,19.0,22.0,No
2021,,,,SE,19.0,23.0,No
2021,,,,SE,19.0,24.0,No
2021,,,,SE,19.0,25.0,No
2021,,,,SE,19.0,26.0,No
2021,,,,SE,19.0,27.0,No
2021,,,,SE,19.0,28.0,No
2021,,,,SE,19.0,29.0,No
2021,,,,SE,19.0,30.0,No
2021,,,,SE,19.0,31.0,No
2021,,,,SE,19.0,37.0,No
2021,,,,SE,19.0,38.0,No
2021,,,,SE,19.0,39.0,No
2021,,,,SE,19.0,40.0,No
2021,,,,SE,19.0,41.0,No
2021,,,,SE,19.0,42.0,No
2021,,,,SE,19.0,43.0,No
2021,,,,SE,19.0,44.0,No
2021,,,,SE,19.0,45.0,No
2021,,,,SE,19.0,46.0,No
2021,,,,SE,19.0,47.0,No
2021,,,,SE,19.0,48.0,No
2021,,,,SE,19.0,49.0,No
2021,,,,SE,19.0,50.0,No
2021,,,,SE,19.0,51.0,No
2021,5.2,10,,SE,3.0,2.0,No
2020,7.2,42,44.0,SE,2.0,7.0,Yes
2020,7.4,40,45.0,SE,2.0,6.0,Yes
2020,7.5,38,45.0,SE,2.0,5.0,Yes
2020,7.6,46,44.0,SE,2.0,2.0,Yes
2020,6.9,61,43.0,SE,1.0,5.0,No
2020,7.2,56,44.0,SE,1.0,8.0,Yes
1974,6.4,14,30.0,SE,1.0,1.0,No
1974,6.9,11,30.0,SE,1.0,3.0,No
1974,6.9,9,30.0,SE,1.0,6.0,No
1974,6.9,10,30.0,SE,1.0,5.0,No
1974,7.3,12,30.0,SE,1.0,2.0,No
1974,7.9,12,30.0,SE,1.0,4.0,No
1976,7.6,10,30.0,SE,2.0,6.0,No
1976,7.7,10,30.0,SE,2.0,5.0,No
1977,7.6,9,30.0,SE,3.0,5.0,No
1998,,,15.0,SE,1.0,18.0,No
1998,,,15.0,SE,1.0,19.0,No
1998,,,15.0,SE,1.0,20.0,No
1998,,,15.0,SE,1.0,21.0,No
1998,,,15.0,SE,1.0,22.0,No
1998,,,15.0,SE,1.0,23.0,No
1998,,,15.0,SE,1.0,24.0,No
1998,7.3,8,24.0,SE,1.0,9.0,No
1999,7.9,10,24.0,SE,2.0,1.0,No
2001,,,58.0,SE,1.0,2.0,No
2007,,,15.0,SE,1.0,1.0,No
2007,,,58.0,SE,1.0,5.0,No
2007,6.5,8,58.0,SE,1.0,4.0,No
2008,,,44.0,SE,1.0,2.0,No
2008,6.3,16,43.0,SE,1.0,1.0,No
2008,6.9,37,45.0,SE,1.0,1.0,No
2017,,,58.0,SE,1.0,3.0,No
2019,7.0,55,44.0,SE,1.0,4.0,Yes
2019,7.1,56,44.0,SE,1.0,5.0,Yes
2020,6.4,139,43.0,SE,7.0,5.0,No
2020,6.4,120,44.0,SE,7.0,7.0,No
2020,6.4,116,45.0,SE,7.0,8.0,No
2020,6.5,127,44.0,SE,7.0,6.0,No
2020,6.9,14,,SE,4.0,6.0,No
2020,7.2,14,,SE,4.0,7.0,No
2020,7.6,438,47.0,SE,1.0,2.0,Yes
2020,7.7,425,47.0,SE,1.0,3.0,Yes
2020,7.8,397,47.0,SE,1.0,5.0,Yes
2020,7.8,409,47.0,SE,1.0,4.0,Yes
2020,8.1,407,47.0,SE,1.0,7.0,Yes
2021,7.3,102,,SE,2.0,1.0,Yes
2021,7.7,79,,SE,2.0,2.0,Yes
2021,7.8,79,,SE,2.0,4.0,Yes
2021,7.9,83,,SE,2.0,3.0,Yes
2021,7.9,94,,SE,2.0,5.0,Yes
2020,,,11.0,SE,1.0,10.0,No
2020,,,11.0,SE,1.0,16.0,No
2020,,,15.0,SE,1.0,11.0,No
2020,,,15.0,SE,1.0,15.0,No
2020,,,16.0,SE,1.0,9.0,No
2020,,,17.0,SE,1.0,12.0,No
2020,,,17.0,SE,1.0,14.0,No
2020,,,20.0,SE,1.0,13.0,No
1969,6.6,94,27.0,SE,1.0,4.0,No
1969,7.0,87,27.0,SE,1.0,7.0,Yes
1969,7.0,88,27.0,SE,1.0,5.0,Yes
1969,7.2,85,27.0,SE,1.0,10.0,Yes
1969,7.4,103,27.0,SE,1.0,8.0,Yes
1971,,,,SE,1.0,1.0,No
1971,,,,SE,1.0,2.0,No
1971,,,,SE,1.0,3.0,No
1971,,,,SE,1.0,4.0,No
1971,,,,SE,1.0,5.0,No
1971,,,,SE,1.0,6.0,No
1971,,,,SE,1.0,7.0,No
1971,,,,SE,1.0,8.0,No
1971,,,,SE,1.0,9.0,No
1971,,,,SE,1.0,11.0,No
1971,,,,SE,1.0,10.0,No
1971,,,,SE,1.0,12.0,No
1971,,,,SE,1.0,13.0,No
1981,,,30.0,SE,1.0,1.0,No
1981,,,30.0,SE,1.0,2.0,No
1981,,,30.0,SE,1.0,3.0,No
1981,,,30.0,SE,1.0,4.0,No
1981,,,30.0,SE,1.0,5.0,No
1981,,,30.0,SE,1.0,6.0,No
1981,,,30.0,SE,1.0,7.0,No
1981,,,30.0,SE,1.0,8.0,No
1981,,,30.0,SE,1.0,9.0,No
1981,,,30.0,SE,1.0,10.0,No
1981,,,30.0,SE,1.0,11.0,No
1981,,,30.0,SE,1.0,12.0,No
1981,,,30.0,SE,1.0,13.0,No
1981,,,30.0,SE,1.0,14.0,No
1981,,,30.0,SE,1.0,15.0,No
1981,,,30.0,SE,1.0,16.0,No
1981,,,30.0,SE,1.0,17.0,No
1981,,,30.0,SE,1.0,18.0,No
1981,,,30.0,SE,1.0,19.0,No
1981,,,30.0,SE,1.0,20.0,No
1981,,,30.0,SE,1.0,21.0,No
1981,,,30.0,SE,1.0,22.0,No
1981,,,30.0,SE,1.0,23.0,No
1981,,,30.0,SE,1.0,24.0,No
1989,6.3,8,53.0,SE,1.0,1.0,No
1991,6.4,41,15.0,SE,1.0,6.0,No
1991,6.5,41,15.0,SE,1.0,5.0,No
1991,6.6,40,15.0,SE,1.0,9.0,No
1991,6.7,39,15.0,SE,1.0,10.0,No
1991,6.7,42,15.0,SE,1.0,2.0,No
1991,6.8,38,15.0,SE,1.0,17.0,No
1991,6.8,38,15.0,SE,1.0,23.0,No
1991,6.8,41,15.0,SE,1.0,21.0,No
1991,6.8,46,15.0,SE,1.0,1.0,No
1991,7.0,41,15.0,SE,1.0,12.0,Yes
1991,7.0,43,15.0,SE,1.0,4.0,Yes
1991,7.0,39,25.0,SE,1.0,24.0,Yes
1991,7.2,37,15.0,SE,1.0,13.0,Yes
1991,7.3,37,15.0,SE,1.0,18.0,Yes
1991,7.3,38,15.0,SE,1.0,22.0,Yes
1991,7.6,42,15.0,SE,1.0,11.0,Yes
1993,7.3,7,15.0,SE,1.0,6.0,No
1993,7.6,8,15.0,SE,1.0,1.0,No
1993,7.7,8,15.0,SE,1.0,5.0,No
1993,8.2,7,15.0,SE,1.0,24.0,No
1993,8.5,8,15.0,SE,1.0,15.0,No
1995,,,45.0,SE,1.0,3.0,No
1995,5.6,5,45.0,SE,1.0,2.0,No
1995,6.1,7,44.0,SE,1.0,1.0,No
1995,6.9,9,41.0,SE,1.0,5.0,No
1995,7.5,7,44.0,SE,1.0,4.0,No
1995,7.8,7,44.0,SE,1.0,6.0,No
1995,8.0,5,44.0,SE,1.0,7.0,No
1996,,,,SE,1.0,1.0,No
1996,,,2.0,SE,1.0,1.0,No
1996,,,39.0,SE,1.0,8.0,No
1996,,,42.0,SE,1.0,4.0,No
1996,,,42.0,SE,1.0,6.0,No
1996,,,42.0,SE,1.0,7.0,No
1996,,,43.0,SE,1.0,2.0,No
1996,,,43.0,SE,1.0,9.0,No
1996,,,44.0,SE,1.0,3.0,No
1996,,,44.0,SE,1.0,5.0,No
1996,,,45.0,SE,1.0,10.0,No
1996,,,59.0,SE,1.0,1.0,No
1997,,,25.0,SE,1.0,11.0,No
1997,,,26.0,SE,1.0,10.0,No
1997,,,27.0,SE,1.0,8.0,No
1997,,,27.0,SE,1.0,9.0,No
1997,,,29.0,SE,1.0,2.0,No
1997,,,29.0,SE,1.0,3.0,No
1997,,,29.0,SE,1.0,5.0,No
1997,,,29.0,SE,1.0,6.0,No
1997,,,29.0,SE,1.0,7.0,No
1997,,,43.0,SE,1.0,11.0,No
1997,4.2,5,29.0,SE,1.0,4.0,No
1997,5.6,5,29.0,SE,1.0,1.0,No
1998,,,27.0,SE,1.0,14.0,No
1998,,,28.0,SE,1.0,12.0,No
1998,,,28.0,SE,1.0,15.0,No
1998,5.8,8,54.0,SE,1.0,2.0,No
1998,6.0,7,54.0,SE,1.0,6.0,No
1998,6.8,6,53.0,SE,1.0,4.0,No
1998,6.8,7,54.0,SE,1.0,5.0,No
1998,7.0,6,54.0,SE,1.0,3.0,No
1998,7.3,7,52.0,SE,1.0,7.0,No
1998,7.4,8,24.0,SE,1.0,5.0,No
1998,7.4,6,55.0,SE,1.0,8.0,No
1998,7.6,10,24.0,SE,1.0,3.0,No
1998,7.6,8,24.0,SE,1.0,7.0,No
1998,7.7,8,24.0,SE,1.0,10.0,No
1998,7.9,9,24.0,SE,1.0,2.0,No
1998,7.9,8,24.0,SE,1.0,6.0,No
1998,8.2,11,24.0,SE,1.0,8.0,No
1998,8.3,11,24.0,SE,1.0,4.0,No
1998,8.6,11,24.0,SE,1.0,1.0,No
1999,,,,SE,1.0,10.0,No
1999,6.2,6,,SE,1.0,6.0,No
1999,6.4,6,,SE,1.0,9.0,No
1999,6.6,7,,SE,1.0,7.0,No
1999,6.7,6,,SE,1.0,2.0,No
1999,6.8,6,,SE,1.0,4.0,No
1999,7.0,6,,SE,1.0,5.0,No
1999,7.0,6,,SE,1.0,8.0,No
1999,7.0,6,,SE,1.0,3.0,No
1999,7.2,9,,SE,1.0,1.0,No
2000,,,15.0,SE,1.0,5.0,No
2000,,,15.0,SE,1.0,11.0,No
2000,,,15.0,SE,1.0,13.0,No
2000,,,15.0,SE,1.0,16.0,No
2000,,,15.0,SE,1.0,19.0,No
2000,,,15.0,SE,1.0,20.0,No
2000,,,15.0,SE,1.0,21.0,No
2000,,,15.0,SE,1.0,23.0,No
2000,,,20.0,SE,1.0,24.0,No
2000,,,29.0,SE,1.0,1.0,No
2001,,,15.0,SE,1.0,6.0,No
2001,,,15.0,SE,1.0,10.0,No
2001,,,15.0,SE,1.0,11.0,No
2001,,,15.0,SE,1.0,12.0,No
2001,,,15.0,SE,1.0,13.0,No
2002,,,43.0,SE,1.0,11.0,No
2002,6.3,11,28.0,SE,1.0,1.0,No
2002,7.0,8,28.0,SE,1.0,8.0,No
2002,7.0,9,29.0,SE,1.0,4.0,No
2002,7.3,8,28.0,SE,1.0,7.0,No
2002,7.3,8,29.0,SE,1.0,2.0,No
2002,7.4,8,28.0,SE,1.0,6.0,No
2002,7.6,8,28.0,SE,1.0,3.0,No
2002,7.6,8,28.0,SE,1.0,5.0,No
2002,7.6,9,29.0,SE,1.0,9.0,No
2004,,,57.0,SE,1.0,1.0,No
2006,,,59.0,SE,1.0,1.0,No
2006,6.0,842,87.0,SE,1.0,9.0,No
2006,6.1,813,89.0,SE,1.0,11.0,No
2006,6.2,914,88.0,SE,1.0,10.0,No
2006,6.2,833,88.0,SE,1.0,12.0,No
2007,4.2,12,58.0,SE,1.0,1.0,No
2007,5.3,7,58.0,SE,1.0,2.0,No
2007,5.3,7,58.0,SE,1.0,3.0,No
2007,6.5,12,28.0,SE,1.0,11.0,No
2007,6.8,12,27.0,SE,1.0,9.0,No
2007,7.0,13,27.0,SE,1.0,10.0,No
1976,7.5,16,30.0,SE,2.0,1.0,No
1998,,,26.0,SE,2.0,7.0,No
1998,,,27.0,SE,2.0,3.0,No
1998,,,28.0,SE,2.0,4.0,No
1998,,,28.0,SE,2.0,5.0,No
1998,,,29.0,SE,2.0,1.0,No
1998,,,29.0,SE,2.0,2.0,No
1998,,,29.0,SE,2.0,6.0,No
1998,,,29.0,SE,2.0,8.0,No
1998,,,29.0,SE,2.0,9.0,No
1998,,,29.0,SE,2.0,10.0,No
1999,,,27.0,SE,2.0,11.0,No
1999,,,42.0,SE,2.0,5.0,No
1999,,,43.0,SE,2.0,6.0,No
1999,,,44.0,SE,2.0,1.0,No
1999,,,44.0,SE,2.0,2.0,No
1999,,,44.0,SE,2.0,4.0,No
1999,5.6,5,43.0,SE,2.0,3.0,No
1999,7.3,8,24.0,SE,2.0,4.0,No
1999,7.4,8,24.0,SE,2.0,3.0,No
1999,7.4,9,24.0,SE,2.0,6.0,No
1999,7.6,9,24.0,SE,2.0,2.0,No
1999,7.7,7,24.0,SE,2.0,5.0,No
1999,7.7,7,24.0,SE,2.0,7.0,No
1999,7.8,7,24.0,SE,2.0,8.0,No
1999,7.8,7,24.0,SE,2.0,9.0,No
2002,5.5,11,29.0,SE,2.0,6.0,No
2002,6.4,9,28.0,SE,2.0,2.0,No
2002,6.4,9,29.0,SE,2.0,3.0,No
2002,6.4,10,29.0,SE,2.0,5.0,No
2002,6.5,9,28.0,SE,2.0,1.0,No
2002,6.6,8,29.0,SE,2.0,8.0,No
2002,6.7,8,28.0,SE,2.0,9.0,No
2002,6.8,10,29.0,SE,2.0,4.0,No
2002,6.9,8,29.0,SE,2.0,7.0,No
2003,,,28.0,SE,2.0,8.0,No
2004,,,29.0,SE,2.0,12.0,No
2004,7.8,6,29.0,SE,2.0,16.0,No
2006,,,28.0,SE,2.0,3.0,No
1997,,,28.0,SE,3.0,4.0,No
1997,,,28.0,SE,3.0,7.0,No
1997,,,29.0,SE,3.0,8.0,No
1999,7.2,6,24.0,SE,3.0,2.0,No
1999,7.2,6,24.0,SE,3.0,3.0,No
1999,7.2,6,24.0,SE,3.0,5.0,No
1999,7.4,6,24.0,SE,3.0,4.0,No
1999,7.4,6,24.0,SE,3.0,6.0,No
1999,7.9,8,24.0,SE,3.0,7.0,No
1999,8.0,8,24.0,SE,3.0,1.0,No
2003,7.2,7,28.0,SE,3.0,4.0,No
2003,7.3,7,28.0,SE,3.0,9.0,No
2003,7.3,7,29.0,SE,3.0,2.0,No
2003,7.3,7,29.0,SE,3.0,3.0,No
2003,7.5,7,29.0,SE,3.0,1.0,No
2003,7.5,7,29.0,SE,3.0,5.0,No
2003,7.5,7,29.0,SE,3.0,6.0,No
2003,7.7,7,28.0,SE,3.0,7.0,No
2003,7.7,7,29.0,SE,3.0,8.0,No
2007,5.8,1368,90.0,SE,3.0,5.0,No
2007,6.2,1250,93.0,SE,3.0,6.0,No
2007,6.3,1302,90.0,SE,3.0,8.0,No
2019,6.9,16,,SE,3.0,7.0,No
2019,7.3,6,,SE,3.0,9.0,No
2019,7.4,13,,SE,3.0,8.0,No
2019,7.5,8,,SE,3.0,10.0,No
2019,7.5,52,44.0,SE,3.0,5.0,Yes
2019,7.6,14,,SE,3.0,6.0,No
2019,7.6,57,44.0,SE,3.0,10.0,Yes
2019,7.7,54,43.0,SE,3.0,4.0,Yes
2004,,,42.0,SE,4.0,5.0,No
2004,,,43.0,SE,4.0,2.0,No
2004,,,43.0,SE,4.0,3.0,No
2004,,,43.0,SE,4.0,4.0,No
2004,,,44.0,SE,4.0,1.0,No
2007,6.3,9,,SE,5.0,6.0,No
2007,6.4,10,,SE,5.0,5.0,No
2019,7.8,18,59.0,SE,20.0,12.0,No
1998,,,28.0,SE,1.0,13.0,No
1969,6.9,118,27.0,SE,1.0,2.0,No
1969,7.1,155,27.0,SE,1.0,1.0,Yes
2019,,,13.0,SE,1.0,5.0,No
2019,,,13.0,SE,1.0,6.0,No
2023,,,,SE,2.0,8.0,No
2023,9.4,21,20.0,SE,4.0,1.0,Yes
2011,6.0,362,90.0,SE,2.0,4.0,No
2011,6.1,287,89.0,SE,3.0,2.0,No
2012,5.6,379,88.0,SE,3.0,5.0,No
2021,6.8,50,44.0,SE,4.0,2.0,No
2021,6.9,49,44.0,SE,4.0,3.0,No
2021,7.0,49,44.0,SE,4.0,4.0,Yes
2021,7.3,54,44.0,SE,4.0,8.0,Yes
2021,7.5,46,44.0,SE,4.0,7.0,Yes
1963,,,24.0,SE,1.0,5.0,No
1963,,,26.0,SE,1.0,1.0,No
1963,,,27.0,SE,1.0,4.0,No
1963,,,28.0,SE,1.0,6.0,No
1963,,,33.0,SE,1.0,2.0,No
1963,,,35.0,SE,1.0,3.0,No
2022,,,10.0,SE,,,No
,,,,SE,16.0,6.0,No
1973,6.1,10,30.0,SE,1.0,1.0,No
1973,7.1,9,30.0,SE,1.0,2.0,No
1981,,,43.0,SE,1.0,1.0,No
2013,7.2,7,,SE,1.0,9.0,No
2013,7.2,116,58.0,SE,2.0,1.0,Yes
2020,,,28.0,SE,1.0,3.0,No
2020,,,28.0,SE,1.0,4.0,No
2020,,,28.0,SE,1.0,6.0,No
2020,,,29.0,SE,1.0,1.0,No
2020,,,29.0,SE,1.0,2.0,No
2020,,,29.0,SE,1.0,5.0,No
2023,,,,SE,1.0,1.0,No
2023,,,28.0,SE,1.0,1.0,No
2023,,,28.0,SE,1.0,2.0,No
2023,,,29.0,SE,1.0,3.0,No
2023,,,29.0,SE,1.0,4.0,No
2023,,,29.0,SE,1.0,5.0,No
2023,,,29.0,SE,1.0,6.0,No
2023,,,45.0,SE,2.0,7.0,No
2023,,,,SE,19.0,1.0,No
2023,,,,SE,19.0,2.0,No
2023,,,,SE,19.0,3.0,No
2023,,,,SE,19.0,4.0,No
2023,,,,SE,19.0,5.0,No
2023,,,,SE,19.0,6.0,No
2023,,,,SE,19.0,9.0,No
2023,,,,SE,19.0,10.0,No
2023,,,,SE,19.0,11.0,No
2023,,,,SE,19.0,12.0,No
2023,,,,SE,19.0,13.0,No
2023,,,,SE,19.0,14.0,No
2023,,,,SE,19.0,15.0,No
2023,,,,SE,19.0,16.0,No
2023,,,,SE,19.0,17.0,No
2023,,,,SE,19.0,18.0,No
2023,,,,SE,19.0,19.0,No
2023,,,,SE,19.0,20.0,No
2023,,,,SE,19.0,21.0,No
2023,,,,SE,19.0,22.0,No
2023,,,,SE,19.0,23.0,No
2023,,,,SE,19.0,24.0,No
2023,,,,SE,19.0,25.0,No
2023,,,,SE,19.0,26.0,No
2023,,,,SE,19.0,27.0,No
2023,,,,SE,19.0,28.0,No
2023,5.2,6,48.0,SE,2.0,8.0,No
